event_id,appliance_name,appliance_ID,Shiftability,start_time,end_time,duration(min),energy(W),is_reschedulable,appliance_id,label,month,cost_Germany_Variable,energy_Germany_Variable,cost_Germany_Variable_Base,energy_Germany_Variable_Base
Washing_Machine_2014-10-12_01,Washing Machine,Appliance3,Shiftable,2014-10-12 07:41:00,2014-10-12 08:52:00,71.0,79144.46,True,Appliance3,Appliance3 (Washing Machine),2014-10,0.378,1.3191,0.4485,1.3191
Washing_Machine_2014-10-12_02,Washing Machine,Appliance3,Shiftable,2014-10-12 09:12:00,2014-10-12 10:20:00,68.0,20180.55,True,Appliance3,Appliance3 (Washing Machine),2014-10,0.1009,0.3363,0.1144,0.3363
Washing_Machine_2014-10-12_03,Washing Machine,Appliance3,Shiftable,2014-10-12 10:43:00,2014-10-12 12:01:00,78.0,25542.96,True,Appliance3,Appliance3 (Washing Machine),2014-10,0.1277,0.4257,0.1447,0.4257
Washing_Machine_2014-10-12_04,Washing Machine,Appliance3,Shiftable,2014-10-12 14:09:00,2014-10-12 14:48:00,39.0,8960.14,True,Appliance3,Appliance3 (Washing Machine),2014-10,0.0508,0.1493,0.0508,0.1493
Washing_Machine_2014-10-12_05,Washing Machine,Appliance3,Shiftable,2014-10-12 16:10:00,2014-10-12 16:51:00,41.0,10844.07,True,Appliance3,Appliance3 (Washing Machine),2014-10,0.0578,0.1807,0.0614,0.1807
Washing_Machine_2014-10-13_01,Washing Machine,Appliance3,Shiftable,2014-10-13 16:48:00,2014-10-13 17:58:00,70.0,25120.2,True,Appliance3,Appliance3 (Washing Machine),2014-10,0.134,0.4187,0.1423,0.4187
Washing_Machine_2014-10-14_01,Washing Machine,Appliance3,Shiftable,2014-10-14 16:53:00,2014-10-14 17:30:00,37.0,9578.59,True,Appliance3,Appliance3 (Washing Machine),2014-10,0.0511,0.1596,0.0543,0.1596
Washing_Machine_2014-10-18_01,Washing Machine,Appliance3,Shiftable,2014-10-18 07:59:00,2014-10-18 09:11:00,72.0,25317.44,True,Appliance3,Appliance3 (Washing Machine),2014-10,0.1266,0.422,0.1435,0.422
Washing_Machine_2014-10-18_02,Washing Machine,Appliance3,Shiftable,2014-10-18 10:57:00,2014-10-18 12:14:00,77.0,21981.82,True,Appliance3,Appliance3 (Washing Machine),2014-10,0.1112,0.3664,0.1246,0.3664
Washing_Machine_2014-10-18_03,Washing Machine,Appliance3,Shiftable,2014-10-18 15:22:00,2014-10-18 16:34:00,72.0,27984.21,True,Appliance3,Appliance3 (Washing Machine),2014-10,0.1573,0.4664,0.1586,0.4664
Washing_Machine_2014-10-19_01,Washing Machine,Appliance3,Shiftable,2014-10-19 07:59:00,2014-10-19 09:13:00,74.0,28849.27,True,Appliance3,Appliance3 (Washing Machine),2014-10,0.1442,0.4808,0.1635,0.4808
Washing_Machine_2014-10-19_02,Washing Machine,Appliance3,Shiftable,2014-10-19 11:15:00,2014-10-19 12:34:00,79.0,29193.83,True,Appliance3,Appliance3 (Washing Machine),2014-10,0.1491,0.4866,0.1654,0.4866
Washing_Machine_2014-10-19_03,Washing Machine,Appliance3,Shiftable,2014-10-19 12:38:00,2014-10-19 13:46:00,68.0,18737.45,True,Appliance3,Appliance3 (Washing Machine),2014-10,0.1062,0.3123,0.1062,0.3123
Washing_Machine_2014-10-20_01,Washing Machine,Appliance3,Shiftable,2014-10-20 08:57:00,2014-10-20 10:22:00,85.0,29033.97,True,Appliance3,Appliance3 (Washing Machine),2014-10,0.1452,0.4839,0.1645,0.4839
Washing_Machine_2014-10-20_02,Washing Machine,Appliance3,Shiftable,2014-10-20 11:36:00,2014-10-20 15:37:00,241.0,44705.44,True,Appliance3,Appliance3 (Washing Machine),2014-10,0.2414,0.7451,0.2533,0.7451
Washing_Machine_2014-10-20_03,Washing Machine,Appliance3,Shiftable,2014-10-20 19:58:00,2014-10-20 20:34:00,36.0,9404.46,True,Appliance3,Appliance3 (Washing Machine),2014-10,0.0447,0.1567,0.0533,0.1567
Washing_Machine_2014-10-21_01,Washing Machine,Appliance3,Shiftable,2014-10-21 09:56:00,2014-10-21 11:04:00,68.0,3060.16,True,Appliance3,Appliance3 (Washing Machine),2014-10,0.0153,0.051,0.0173,0.051
Washing_Machine_2014-10-24_01,Washing Machine,Appliance3,Shiftable,2014-10-24 09:34:00,2014-10-24 09:38:00,4.0,527.67,True,Appliance3,Appliance3 (Washing Machine),2014-10,0.0026,0.0088,0.003,0.0088
Washing_Machine_2014-10-25_01,Washing Machine,Appliance3,Shiftable,2014-10-25 09:05:00,2014-10-25 09:21:00,16.0,2015.07,True,Appliance3,Appliance3 (Washing Machine),2014-10,0.0101,0.0336,0.0114,0.0336
Washing_Machine_2014-10-26_01,Washing Machine,Appliance3,Shiftable,2014-10-26 18:23:00,2014-10-26 19:25:00,62.0,24533.27,True,Appliance3,Appliance3 (Washing Machine),2014-10,0.1308,0.4089,0.139,0.4089
Washing_Machine_2014-11-01_01,Washing Machine,Appliance3,Shiftable,2014-11-01 07:54:00,2014-11-01 09:03:00,69.0,22505.58,True,Appliance3,Appliance3 (Washing Machine),2014-11,0.1096,0.3751,0.1275,0.3751
Washing_Machine_2014-11-01_02,Washing Machine,Appliance3,Shiftable,2014-11-01 09:54:00,2014-11-01 11:02:00,68.0,22950.58,True,Appliance3,Appliance3 (Washing Machine),2014-11,0.1148,0.3825,0.1301,0.3825
Washing_Machine_2014-11-01_03,Washing Machine,Appliance3,Shiftable,2014-11-01 12:14:00,2014-11-01 13:23:00,69.0,25111.93,True,Appliance3,Appliance3 (Washing Machine),2014-11,0.1423,0.4185,0.1423,0.4185
Washing_Machine_2014-11-05_01,Washing Machine,Appliance3,Shiftable,2014-11-05 16:41:00,2014-11-05 16:56:00,15.0,1582.98,True,Appliance3,Appliance3 (Washing Machine),2014-11,0.0084,0.0264,0.009,0.0264
Washing_Machine_2014-11-05_02,Washing Machine,Appliance3,Shiftable,2014-11-05 18:31:00,2014-11-05 19:12:00,41.0,9688.66,True,Appliance3,Appliance3 (Washing Machine),2014-11,0.0517,0.1615,0.0549,0.1615
Washing_Machine_2014-11-08_01,Washing Machine,Appliance3,Shiftable,2014-11-08 08:17:00,2014-11-08 09:26:00,69.0,26465.28,True,Appliance3,Appliance3 (Washing Machine),2014-11,0.1323,0.4411,0.15,0.4411
Washing_Machine_2014-11-08_02,Washing Machine,Appliance3,Shiftable,2014-11-08 09:37:00,2014-11-08 10:47:00,70.0,35316.34,True,Appliance3,Appliance3 (Washing Machine),2014-11,0.1766,0.5886,0.2001,0.5886
Washing_Machine_2014-11-08_03,Washing Machine,Appliance3,Shiftable,2014-11-08 16:09:00,2014-11-08 17:17:00,68.0,20547.08,True,Appliance3,Appliance3 (Washing Machine),2014-11,0.1096,0.3425,0.1164,0.3425
Washing_Machine_2014-11-09_01,Washing Machine,Appliance3,Shiftable,2014-11-09 08:11:00,2014-11-09 09:20:00,69.0,26580.42,True,Appliance3,Appliance3 (Washing Machine),2014-11,0.1329,0.443,0.1506,0.443
Washing_Machine_2014-11-09_02,Washing Machine,Appliance3,Shiftable,2014-11-09 09:40:00,2014-11-09 10:52:00,72.0,9534.19,True,Appliance3,Appliance3 (Washing Machine),2014-11,0.0477,0.1589,0.054,0.1589
Washing_Machine_2014-11-09_03,Washing Machine,Appliance3,Shiftable,2014-11-09 17:00:00,2014-11-09 17:37:00,37.0,8961.36,True,Appliance3,Appliance3 (Washing Machine),2014-11,0.0478,0.1494,0.0508,0.1494
Washing_Machine_2014-11-15_01,Washing Machine,Appliance3,Shiftable,2014-11-15 08:14:00,2014-11-15 09:23:00,69.0,22897.28,True,Appliance3,Appliance3 (Washing Machine),2014-11,0.1145,0.3816,0.1298,0.3816
Washing_Machine_2014-11-15_02,Washing Machine,Appliance3,Shiftable,2014-11-15 09:29:00,2014-11-15 10:39:00,70.0,25649.11,True,Appliance3,Appliance3 (Washing Machine),2014-11,0.1282,0.4275,0.1453,0.4275
Washing_Machine_2014-11-15_03,Washing Machine,Appliance3,Shiftable,2014-11-15 11:40:00,2014-11-15 12:50:00,70.0,24879.0,True,Appliance3,Appliance3 (Washing Machine),2014-11,0.1292,0.4147,0.141,0.4147
Washing_Machine_2014-11-16_01,Washing Machine,Appliance3,Shiftable,2014-11-16 08:01:00,2014-11-16 09:11:00,70.0,23747.6,True,Appliance3,Appliance3 (Washing Machine),2014-11,0.1187,0.3958,0.1346,0.3958
Washing_Machine_2014-11-16_02,Washing Machine,Appliance3,Shiftable,2014-11-16 10:43:00,2014-11-16 13:19:00,156.0,57874.37,True,Appliance3,Appliance3 (Washing Machine),2014-11,0.2957,0.9646,0.328,0.9646
Washing_Machine_2014-11-22_01,Washing Machine,Appliance3,Shiftable,2014-11-22 08:25:00,2014-11-22 09:35:00,70.0,24628.52,True,Appliance3,Appliance3 (Washing Machine),2014-11,0.1231,0.4105,0.1396,0.4105
Washing_Machine_2014-11-22_02,Washing Machine,Appliance3,Shiftable,2014-11-22 13:32:00,2014-11-22 14:41:00,69.0,29958.81,True,Appliance3,Appliance3 (Washing Machine),2014-11,0.1698,0.4993,0.1698,0.4993
Washing_Machine_2014-11-23_01,Washing Machine,Appliance3,Shiftable,2014-11-23 09:01:00,2014-11-23 10:13:00,72.0,24720.05,True,Appliance3,Appliance3 (Washing Machine),2014-11,0.1236,0.412,0.1401,0.412
Washing_Machine_2014-11-23_02,Washing Machine,Appliance3,Shiftable,2014-11-23 11:29:00,2014-11-23 12:38:00,69.0,23016.71,True,Appliance3,Appliance3 (Washing Machine),2014-11,0.1174,0.3836,0.1304,0.3836
Washing_Machine_2014-11-23_03,Washing Machine,Appliance3,Shiftable,2014-11-23 12:44:00,2014-11-23 15:15:00,151.0,54281.83,True,Appliance3,Appliance3 (Washing Machine),2014-11,0.3076,0.9047,0.3076,0.9047
Washing_Machine_2014-11-23_04,Washing Machine,Appliance3,Shiftable,2014-11-23 15:31:00,2014-11-23 16:39:00,68.0,21808.56,True,Appliance3,Appliance3 (Washing Machine),2014-11,0.1224,0.3635,0.1236,0.3635
Washing_Machine_2014-11-29_01,Washing Machine,Appliance3,Shiftable,2014-11-29 07:45:00,2014-11-29 08:56:00,71.0,33924.21,True,Appliance3,Appliance3 (Washing Machine),2014-11,0.156,0.5654,0.1922,0.5654
Washing_Machine_2014-11-29_02,Washing Machine,Appliance3,Shiftable,2014-11-29 09:31:00,2014-11-29 10:40:00,69.0,35340.18,True,Appliance3,Appliance3 (Washing Machine),2014-11,0.1767,0.589,0.2003,0.589
Washing_Machine_2014-11-29_03,Washing Machine,Appliance3,Shiftable,2014-11-29 13:32:00,2014-11-29 14:40:00,68.0,25189.99,True,Appliance3,Appliance3 (Washing Machine),2014-11,0.1427,0.4198,0.1427,0.4198
Washing_Machine_2014-11-30_01,Washing Machine,Appliance3,Shiftable,2014-11-30 08:52:00,2014-11-30 10:25:00,93.0,29519.52,True,Appliance3,Appliance3 (Washing Machine),2014-11,0.1476,0.492,0.1673,0.492
Washing_Machine_2014-12-02_01,Washing Machine,Appliance3,Shiftable,2014-12-02 07:36:00,2014-12-02 10:16:00,160.0,64093.26,True,Appliance3,Appliance3 (Washing Machine),2014-12,0.2988,1.0682,0.3632,1.0682
Washing_Machine_2014-12-02_02,Washing Machine,Appliance3,Shiftable,2014-12-02 11:18:00,2014-12-02 12:28:00,70.0,24427.43,True,Appliance3,Appliance3 (Washing Machine),2014-12,0.1238,0.4071,0.1384,0.4071
Washing_Machine_2014-12-02_03,Washing Machine,Appliance3,Shiftable,2014-12-02 12:54:00,2014-12-02 13:32:00,38.0,8508.96,True,Appliance3,Appliance3 (Washing Machine),2014-12,0.0482,0.1418,0.0482,0.1418
Washing_Machine_2014-12-06_01,Washing Machine,Appliance3,Shiftable,2014-12-06 08:36:00,2014-12-06 09:46:00,70.0,26677.41,True,Appliance3,Appliance3 (Washing Machine),2014-12,0.1334,0.4446,0.1512,0.4446
Washing_Machine_2014-12-06_02,Washing Machine,Appliance3,Shiftable,2014-12-06 10:47:00,2014-12-06 12:04:00,77.0,29362.84,True,Appliance3,Appliance3 (Washing Machine),2014-12,0.1471,0.4894,0.1664,0.4894
Washing_Machine_2014-12-06_03,Washing Machine,Appliance3,Shiftable,2014-12-06 12:28:00,2014-12-06 13:41:00,73.0,31698.84,True,Appliance3,Appliance3 (Washing Machine),2014-12,0.1796,0.5283,0.1796,0.5283
Washing_Machine_2014-12-07_01,Washing Machine,Appliance3,Shiftable,2014-12-07 08:55:00,2014-12-07 10:05:00,70.0,25067.83,True,Appliance3,Appliance3 (Washing Machine),2014-12,0.1253,0.4178,0.1421,0.4178
Washing_Machine_2014-12-07_02,Washing Machine,Appliance3,Shiftable,2014-12-07 10:15:00,2014-12-07 11:26:00,71.0,27608.95,True,Appliance3,Appliance3 (Washing Machine),2014-12,0.138,0.4601,0.1565,0.4601
Washing_Machine_2014-12-07_03,Washing Machine,Appliance3,Shiftable,2014-12-07 12:24:00,2014-12-07 14:57:00,153.0,59833.09,True,Appliance3,Appliance3 (Washing Machine),2014-12,0.3391,0.9972,0.3391,0.9972
Washing_Machine_2014-12-07_04,Washing Machine,Appliance3,Shiftable,2014-12-07 16:26:00,2014-12-07 17:32:00,66.0,19447.8,True,Appliance3,Appliance3 (Washing Machine),2014-12,0.1037,0.3241,0.1102,0.3241
Washing_Machine_2014-12-09_01,Washing Machine,Appliance3,Shiftable,2014-12-09 19:41:00,2014-12-09 20:18:00,37.0,11187.74,True,Appliance3,Appliance3 (Washing Machine),2014-12,0.0587,0.1865,0.0634,0.1865
Washing_Machine_2014-12-10_01,Washing Machine,Appliance3,Shiftable,2014-12-10 15:42:00,2014-12-10 15:43:00,1.0,3.56,True,Appliance3,Appliance3 (Washing Machine),2014-12,0.0,0.0001,0.0,0.0001
Washing_Machine_2014-12-13_01,Washing Machine,Appliance3,Shiftable,2014-12-13 08:46:00,2014-12-13 09:55:00,69.0,30115.68,True,Appliance3,Appliance3 (Washing Machine),2014-12,0.1506,0.5019,0.1707,0.5019
Washing_Machine_2014-12-13_02,Washing Machine,Appliance3,Shiftable,2014-12-13 12:10:00,2014-12-13 13:15:00,65.0,30286.5,True,Appliance3,Appliance3 (Washing Machine),2014-12,0.1716,0.5048,0.1716,0.5048
Washing_Machine_2014-12-13_03,Washing Machine,Appliance3,Shiftable,2014-12-13 14:08:00,2014-12-13 15:18:00,70.0,28419.86,True,Appliance3,Appliance3 (Washing Machine),2014-12,0.161,0.4737,0.161,0.4737
Washing_Machine_2014-12-14_01,Washing Machine,Appliance3,Shiftable,2014-12-14 08:51:00,2014-12-14 10:00:00,69.0,27327.82,True,Appliance3,Appliance3 (Washing Machine),2014-12,0.1366,0.4555,0.1549,0.4555
Washing_Machine_2014-12-14_02,Washing Machine,Appliance3,Shiftable,2014-12-14 10:58:00,2014-12-14 12:05:00,67.0,23006.63,True,Appliance3,Appliance3 (Washing Machine),2014-12,0.1158,0.3834,0.1304,0.3834
Washing_Machine_2014-12-14_03,Washing Machine,Appliance3,Shiftable,2014-12-14 20:39:00,2014-12-14 21:52:00,73.0,28031.53,True,Appliance3,Appliance3 (Washing Machine),2014-12,0.1308,0.4672,0.1588,0.4672
Washing_Machine_2014-12-15_01,Washing Machine,Appliance3,Shiftable,2014-12-15 09:54:00,2014-12-15 11:08:00,74.0,29600.6,True,Appliance3,Appliance3 (Washing Machine),2014-12,0.148,0.4933,0.1677,0.4933
Washing_Machine_2014-12-16_01,Washing Machine,Appliance3,Shiftable,2014-12-16 09:42:00,2014-12-16 11:17:00,95.0,44477.62,True,Appliance3,Appliance3 (Washing Machine),2014-12,0.2224,0.7413,0.252,0.7413
Washing_Machine_2014-12-16_02,Washing Machine,Appliance3,Shiftable,2014-12-16 15:30:00,2014-12-16 17:32:00,122.0,22372.83,True,Appliance3,Appliance3 (Washing Machine),2014-12,0.1255,0.3729,0.1268,0.3729
Washing_Machine_2014-12-17_01,Washing Machine,Appliance3,Shiftable,2014-12-17 09:02:00,2014-12-17 09:40:00,38.0,26884.51,True,Appliance3,Appliance3 (Washing Machine),2014-12,0.1344,0.4481,0.1523,0.4481
Washing_Machine_2014-12-20_01,Washing Machine,Appliance3,Shiftable,2014-12-20 12:51:00,2014-12-20 14:34:00,103.0,34595.46,True,Appliance3,Appliance3 (Washing Machine),2014-12,0.196,0.5766,0.196,0.5766
Washing_Machine_2014-12-20_02,Washing Machine,Appliance3,Shiftable,2014-12-20 17:49:00,2014-12-20 19:30:00,101.0,30545.1,True,Appliance3,Appliance3 (Washing Machine),2014-12,0.1629,0.5091,0.1731,0.5091
Washing_Machine_2014-12-21_01,Washing Machine,Appliance3,Shiftable,2014-12-21 08:30:00,2014-12-21 09:49:00,79.0,30192.04,True,Appliance3,Appliance3 (Washing Machine),2014-12,0.151,0.5032,0.1711,0.5032
Washing_Machine_2014-12-21_02,Washing Machine,Appliance3,Shiftable,2014-12-21 10:18:00,2014-12-21 11:39:00,81.0,30393.88,True,Appliance3,Appliance3 (Washing Machine),2014-12,0.152,0.5066,0.1722,0.5066
Washing_Machine_2014-12-22_01,Washing Machine,Appliance3,Shiftable,2014-12-22 09:06:00,2014-12-22 12:03:00,177.0,83252.97,True,Appliance3,Appliance3 (Washing Machine),2014-12,0.4163,1.3875,0.4718,1.3875
Washing_Machine_2014-12-22_02,Washing Machine,Appliance3,Shiftable,2014-12-22 13:24:00,2014-12-22 16:50:00,206.0,65142.29,True,Appliance3,Appliance3 (Washing Machine),2014-12,0.3675,1.0857,0.3691,1.0857
Washing_Machine_2014-12-23_01,Washing Machine,Appliance3,Shiftable,2014-12-23 09:40:00,2014-12-23 10:52:00,72.0,30482.38,True,Appliance3,Appliance3 (Washing Machine),2014-12,0.1524,0.508,0.1727,0.508
Washing_Machine_2015-01-10_01,Washing Machine,Appliance3,Shiftable,2015-01-10 08:40:00,2015-01-10 09:51:00,71.0,28540.62,True,Appliance3,Appliance3 (Washing Machine),2015-01,0.1427,0.4757,0.1617,0.4757
Washing_Machine_2015-01-10_02,Washing Machine,Appliance3,Shiftable,2015-01-10 10:05:00,2015-01-10 11:14:00,69.0,23836.62,True,Appliance3,Appliance3 (Washing Machine),2015-01,0.1192,0.3973,0.1351,0.3973
Washing_Machine_2015-01-10_03,Washing Machine,Appliance3,Shiftable,2015-01-10 11:33:00,2015-01-10 12:45:00,72.0,30050.61,True,Appliance3,Appliance3 (Washing Machine),2015-01,0.1529,0.5008,0.1703,0.5008
Washing_Machine_2015-01-11_01,Washing Machine,Appliance3,Shiftable,2015-01-11 07:50:00,2015-01-11 09:03:00,73.0,31451.88,True,Appliance3,Appliance3 (Washing Machine),2015-01,0.1497,0.5242,0.1782,0.5242
Washing_Machine_2015-01-11_02,Washing Machine,Appliance3,Shiftable,2015-01-11 13:33:00,2015-01-11 14:48:00,75.0,32970.56,True,Appliance3,Appliance3 (Washing Machine),2015-01,0.1868,0.5495,0.1868,0.5495
Washing_Machine_2015-01-12_01,Washing Machine,Appliance3,Shiftable,2015-01-12 17:11:00,2015-01-12 18:19:00,68.0,24703.49,True,Appliance3,Appliance3 (Washing Machine),2015-01,0.1318,0.4117,0.14,0.4117
Washing_Machine_2015-01-15_01,Washing Machine,Appliance3,Shiftable,2015-01-15 15:59:00,2015-01-15 16:36:00,37.0,14890.06,True,Appliance3,Appliance3 (Washing Machine),2015-01,0.0794,0.2482,0.0844,0.2482
Washing_Machine_2015-01-17_01,Washing Machine,Appliance3,Shiftable,2015-01-17 08:32:00,2015-01-17 09:40:00,68.0,28689.7,True,Appliance3,Appliance3 (Washing Machine),2015-01,0.1434,0.4782,0.1626,0.4782
Washing_Machine_2015-01-17_02,Washing Machine,Appliance3,Shiftable,2015-01-17 10:25:00,2015-01-17 11:06:00,41.0,17237.69,True,Appliance3,Appliance3 (Washing Machine),2015-01,0.0862,0.2873,0.0977,0.2873
Washing_Machine_2015-01-17_03,Washing Machine,Appliance3,Shiftable,2015-01-17 11:43:00,2015-01-17 12:52:00,69.0,28600.19,True,Appliance3,Appliance3 (Washing Machine),2015-01,0.1477,0.4767,0.1621,0.4767
Washing_Machine_2015-01-17_04,Washing Machine,Appliance3,Shiftable,2015-01-17 12:59:00,2015-01-17 14:07:00,68.0,30232.43,True,Appliance3,Appliance3 (Washing Machine),2015-01,0.1713,0.5039,0.1713,0.5039
Washing_Machine_2015-01-17_05,Washing Machine,Appliance3,Shiftable,2015-01-17 14:57:00,2015-01-17 16:10:00,73.0,28977.06,True,Appliance3,Appliance3 (Washing Machine),2015-01,0.1638,0.483,0.1642,0.483
Washing_Machine_2015-01-18_01,Washing Machine,Appliance3,Shiftable,2015-01-18 08:01:00,2015-01-18 09:10:00,69.0,25567.17,True,Appliance3,Appliance3 (Washing Machine),2015-01,0.1278,0.4261,0.1449,0.4261
Washing_Machine_2015-01-18_02,Washing Machine,Appliance3,Shiftable,2015-01-18 10:16:00,2015-01-18 11:23:00,67.0,25344.69,True,Appliance3,Appliance3 (Washing Machine),2015-01,0.1267,0.4224,0.1436,0.4224
Washing_Machine_2015-01-18_03,Washing Machine,Appliance3,Shiftable,2015-01-18 11:32:00,2015-01-18 12:47:00,75.0,34410.33,True,Appliance3,Appliance3 (Washing Machine),2015-01,0.1755,0.5735,0.195,0.5735
Washing_Machine_2015-01-19_01,Washing Machine,Appliance3,Shiftable,2015-01-19 15:52:00,2015-01-19 16:34:00,42.0,13452.43,True,Appliance3,Appliance3 (Washing Machine),2015-01,0.0753,0.2242,0.0762,0.2242
Washing_Machine_2015-01-19_02,Washing Machine,Appliance3,Shiftable,2015-01-19 17:07:00,2015-01-19 17:45:00,38.0,12362.8,True,Appliance3,Appliance3 (Washing Machine),2015-01,0.0659,0.206,0.0701,0.206
Washing_Machine_2015-01-23_01,Washing Machine,Appliance3,Shiftable,2015-01-23 17:00:00,2015-01-23 18:12:00,72.0,23360.32,True,Appliance3,Appliance3 (Washing Machine),2015-01,0.1246,0.3893,0.1324,0.3893
Washing_Machine_2015-01-24_01,Washing Machine,Appliance3,Shiftable,2015-01-24 08:08:00,2015-01-24 09:19:00,71.0,34171.8,True,Appliance3,Appliance3 (Washing Machine),2015-01,0.1709,0.5695,0.1936,0.5695
Washing_Machine_2015-01-24_02,Washing Machine,Appliance3,Shiftable,2015-01-24 09:25:00,2015-01-24 10:35:00,70.0,28240.84,True,Appliance3,Appliance3 (Washing Machine),2015-01,0.1412,0.4707,0.16,0.4707
Washing_Machine_2015-01-24_03,Washing Machine,Appliance3,Shiftable,2015-01-24 14:50:00,2015-01-24 16:09:00,79.0,39860.22,True,Appliance3,Appliance3 (Washing Machine),2015-01,0.2254,0.6643,0.2259,0.6643
Washing_Machine_2015-01-25_01,Washing Machine,Appliance3,Shiftable,2015-01-25 08:18:00,2015-01-25 09:37:00,79.0,38404.3,True,Appliance3,Appliance3 (Washing Machine),2015-01,0.192,0.6401,0.2176,0.6401
Washing_Machine_2015-01-25_02,Washing Machine,Appliance3,Shiftable,2015-01-25 10:00:00,2015-01-25 11:11:00,71.0,29207.05,True,Appliance3,Appliance3 (Washing Machine),2015-01,0.146,0.4868,0.1655,0.4868
Washing_Machine_2015-01-25_03,Washing Machine,Appliance3,Shiftable,2015-01-25 11:34:00,2015-01-25 12:46:00,72.0,52489.07,True,Appliance3,Appliance3 (Washing Machine),2015-01,0.2688,0.8748,0.2974,0.8748
Washing_Machine_2015-01-25_04,Washing Machine,Appliance3,Shiftable,2015-01-25 13:49:00,2015-01-25 15:14:00,85.0,50547.63,True,Appliance3,Appliance3 (Washing Machine),2015-01,0.2864,0.8425,0.2864,0.8425
Washing_Machine_2015-01-25_05,Washing Machine,Appliance3,Shiftable,2015-01-25 15:31:00,2015-01-25 16:49:00,78.0,51294.6,True,Appliance3,Appliance3 (Washing Machine),2015-01,0.2889,0.8549,0.2907,0.8549
Washing_Machine_2015-01-26_01,Washing Machine,Appliance3,Shiftable,2015-01-26 16:58:00,2015-01-26 18:07:00,69.0,27174.33,True,Appliance3,Appliance3 (Washing Machine),2015-01,0.1449,0.4529,0.154,0.4529
Washing_Machine_2015-01-28_01,Washing Machine,Appliance3,Shiftable,2015-01-28 17:42:00,2015-01-28 18:24:00,42.0,14340.05,True,Appliance3,Appliance3 (Washing Machine),2015-01,0.0765,0.239,0.0813,0.239
Washing_Machine_2015-01-28_02,Washing Machine,Appliance3,Shiftable,2015-01-28 19:05:00,2015-01-28 19:42:00,37.0,13590.27,True,Appliance3,Appliance3 (Washing Machine),2015-01,0.0725,0.2265,0.077,0.2265
Washing_Machine_2015-01-31_01,Washing Machine,Appliance3,Shiftable,2015-01-31 09:09:00,2015-01-31 10:18:00,69.0,34797.56,True,Appliance3,Appliance3 (Washing Machine),2015-01,0.174,0.58,0.1972,0.58
Washing_Machine_2015-01-31_02,Washing Machine,Appliance3,Shiftable,2015-01-31 10:46:00,2015-01-31 11:54:00,68.0,32082.57,True,Appliance3,Appliance3 (Washing Machine),2015-01,0.1604,0.5347,0.1818,0.5347
