appliance_ID,appliance_name,Shiftability,original_start_time,original_end_time,duration(min),energy(W),event_id,is_reschedulable
Appliance1,Aggregate,Base,2014-06-11 13:45:00,2014-06-11 14:33:00,48.0,6885.08,house21_event_1310,False
Appliance1,Aggregate,Base,2014-06-11 14:40:00,2014-06-11 15:49:00,69.0,6589.42,house21_event_1311,False
Appliance1,Aggregate,Base,2014-06-11 16:42:00,2014-06-11 17:55:00,73.0,6647.28,house21_event_1312,False
Appliance1,Aggregate,Base,2014-06-11 18:28:00,2014-06-11 19:25:00,57.0,5166.86,house21_event_1313,False
Appliance1,Aggregate,Base,2014-06-11 20:08:00,2014-06-11 20:51:00,43.0,3833.66,house21_event_1314,False
Appliance1,Aggregate,Base,2014-06-11 21:33:00,2014-06-11 22:14:00,41.0,3686.53,house21_event_1315,False
Appliance1,Aggregate,Base,2014-06-11 22:59:00,2014-06-11 23:40:00,41.0,3663.02,house21_event_1316,False
Appliance1,Aggregate,Base,2014-06-12 00:26:00,2014-06-12 01:06:00,40.0,3529.2,house21_event_1317,False
Appliance1,Aggregate,Base,2014-06-12 01:54:00,2014-06-12 02:32:00,38.0,3462.52,house21_event_1318,False
Appliance1,Aggregate,Base,2014-06-12 03:22:00,2014-06-12 04:00:00,38.0,3375.37,house21_event_1319,False
Appliance1,Aggregate,Base,2014-06-12 04:50:00,2014-06-12 05:27:00,37.0,3298.02,house21_event_1320,False
Appliance1,Aggregate,Base,2014-06-12 06:18:00,2014-06-12 07:13:00,55.0,5052.57,house21_event_1321,False
Appliance1,Aggregate,Base,2014-06-12 07:57:00,2014-06-12 08:43:00,46.0,4014.33,house21_event_1322,False
Appliance1,Aggregate,Base,2014-06-12 09:30:00,2014-06-12 10:13:00,43.0,3897.45,house21_event_1323,False
Appliance1,Aggregate,Base,2014-06-12 11:02:00,2014-06-12 11:44:00,42.0,3706.31,house21_event_1324,False
Appliance1,Aggregate,Base,2014-06-12 12:33:00,2014-06-12 13:15:00,42.0,3758.37,house21_event_1325,False
Appliance1,Aggregate,Base,2014-06-12 14:04:00,2014-06-12 14:50:00,46.0,6489.07,house21_event_1326,False
Appliance1,Aggregate,Base,2014-06-12 14:56:00,2014-06-12 16:02:00,66.0,6400.94,house21_event_1327,False
Appliance1,Aggregate,Base,2014-06-12 16:49:00,2014-06-12 17:51:00,62.0,5609.7,house21_event_1328,False
Appliance1,Aggregate,Base,2014-06-12 18:37:00,2014-06-12 19:24:00,47.0,4237.2,house21_event_1329,False
Appliance1,Aggregate,Base,2014-06-12 20:07:00,2014-06-12 20:50:00,43.0,3807.79,house21_event_1330,False
Appliance1,Aggregate,Base,2014-06-12 21:33:00,2014-06-12 22:13:00,40.0,3616.68,house21_event_1331,False
Appliance1,Aggregate,Base,2014-06-12 23:02:00,2014-06-12 23:41:00,39.0,3442.96,house21_event_1332,False
Appliance1,Aggregate,Base,2014-06-13 00:31:00,2014-06-13 01:09:00,38.0,3412.95,house21_event_1333,False
Appliance1,Aggregate,Base,2014-06-13 02:00:00,2014-06-13 02:37:00,37.0,3340.89,house21_event_1334,False
Appliance1,Aggregate,Base,2014-06-13 03:30:00,2014-06-13 04:07:00,37.0,3326.25,house21_event_1335,False
Appliance1,Aggregate,Base,2014-06-13 05:00:00,2014-06-13 05:37:00,37.0,3294.98,house21_event_1336,False
Appliance1,Aggregate,Base,2014-06-13 06:31:00,2014-06-13 07:16:00,45.0,4099.52,house21_event_1337,False
Appliance1,Aggregate,Base,2014-06-13 07:33:00,2014-06-13 07:49:00,16.0,3256.82,house21_event_1338,False
Appliance1,Aggregate,Base,2014-06-13 07:55:00,2014-06-13 08:54:00,59.0,4178.84,house21_event_1339,False
Appliance1,Aggregate,Base,2014-06-13 09:47:00,2014-06-13 10:30:00,43.0,4048.01,house21_event_1340,False
Appliance1,Aggregate,Base,2014-06-13 11:23:00,2014-06-13 12:04:00,41.0,3732.14,house21_event_1341,False
Appliance1,Aggregate,Base,2014-06-13 12:55:00,2014-06-13 15:34:00,159.0,14717.98,house21_event_1342,False
Appliance1,Aggregate,Base,2014-06-13 15:59:00,2014-06-13 18:22:00,143.0,12026.05,house21_event_1343,False
Appliance1,Aggregate,Base,2014-06-13 19:05:00,2014-06-13 19:52:00,47.0,4120.31,house21_event_1344,False
Appliance1,Aggregate,Base,2014-06-13 20:42:00,2014-06-13 21:25:00,43.0,3776.18,house21_event_1345,False
Appliance1,Aggregate,Base,2014-06-13 22:09:00,2014-06-13 22:48:00,39.0,3493.02,house21_event_1346,False
Appliance1,Aggregate,Base,2014-06-13 23:40:00,2014-06-14 00:25:00,45.0,4178.3,house21_event_1347,False
Appliance1,Aggregate,Base,2014-06-14 01:21:00,2014-06-14 02:10:00,49.0,4446.3,house21_event_1348,False
Appliance1,Aggregate,Base,2014-06-14 03:11:00,2014-06-14 03:59:00,48.0,4475.86,house21_event_1349,False
Appliance1,Aggregate,Base,2014-06-14 05:04:00,2014-06-14 05:34:00,30.0,4916.94,house21_event_1350,False
Appliance1,Aggregate,Base,2014-06-14 05:40:00,2014-06-14 07:05:00,85.0,8009.64,house21_event_1351,False
Appliance1,Aggregate,Base,2014-06-14 08:03:00,2014-06-14 10:06:00,123.0,10248.21,house21_event_1352,False
Appliance1,Aggregate,Base,2014-06-14 11:07:00,2014-06-14 13:13:00,126.0,10698.75,house21_event_1353,False
Appliance1,Aggregate,Base,2014-06-14 14:05:00,2014-06-14 15:02:00,57.0,4901.21,house21_event_1354,False
Appliance1,Aggregate,Base,2014-06-14 15:55:00,2014-06-14 16:51:00,56.0,4929.04,house21_event_1355,False
Appliance1,Aggregate,Base,2014-06-14 17:38:00,2014-06-14 18:52:00,74.0,6666.51,house21_event_1356,False
Appliance1,Aggregate,Base,2014-06-14 19:45:00,2014-06-14 20:42:00,57.0,5062.04,house21_event_1357,False
Appliance1,Aggregate,Base,2014-06-14 21:39:00,2014-06-14 22:33:00,54.0,4857.95,house21_event_1358,False
Appliance1,Aggregate,Base,2014-06-14 23:29:00,2014-06-15 00:19:00,50.0,4532.1,house21_event_1359,False
Appliance1,Aggregate,Base,2014-06-15 01:20:00,2014-06-15 02:27:00,67.0,8498.97,house21_event_1360,False
Appliance1,Aggregate,Base,2014-06-15 02:33:00,2014-06-15 03:41:00,68.0,6464.42,house21_event_1361,False
Appliance1,Aggregate,Base,2014-06-15 04:48:00,2014-06-15 05:38:00,50.0,4556.73,house21_event_1362,False
Appliance1,Aggregate,Base,2014-06-15 06:40:00,2014-06-15 07:28:00,48.0,4367.44,house21_event_1363,False
Appliance1,Aggregate,Base,2014-06-15 08:22:00,2014-06-15 09:20:00,58.0,5192.26,house21_event_1364,False
Appliance1,Aggregate,Base,2014-06-15 10:22:00,2014-06-15 11:37:00,75.0,6681.68,house21_event_1365,False
Appliance1,Aggregate,Base,2014-06-15 12:07:00,2014-06-15 15:43:00,216.0,13257.01,house21_event_1366,False
Appliance1,Aggregate,Base,2014-06-15 16:37:00,2014-06-15 17:34:00,57.0,4734.41,house21_event_1367,False
Appliance1,Aggregate,Base,2014-06-15 18:30:00,2014-06-15 19:21:00,51.0,4527.78,house21_event_1368,False
Appliance1,Aggregate,Base,2014-06-15 20:34:00,2014-06-15 21:25:00,51.0,4522.48,house21_event_1369,False
Appliance1,Aggregate,Base,2014-06-15 22:53:00,2014-06-16 00:07:00,74.0,9390.22,house21_event_1370,False
Appliance1,Aggregate,Base,2014-06-16 00:13:00,2014-06-16 01:26:00,73.0,6814.37,house21_event_1371,False
Appliance1,Aggregate,Base,2014-06-16 03:39:00,2014-06-16 04:42:00,63.0,5853.73,house21_event_1372,False
Appliance1,Aggregate,Base,2014-06-16 06:38:00,2014-06-16 07:53:00,75.0,7106.52,house21_event_1373,False
Appliance1,Aggregate,Base,2014-06-16 08:45:00,2014-06-16 09:34:00,49.0,4482.94,house21_event_1374,False
Appliance1,Aggregate,Base,2014-06-16 10:38:00,2014-06-16 11:20:00,42.0,1712.17,house21_event_1375,False
Appliance1,Aggregate,Base,2014-06-16 12:21:00,2014-06-16 13:06:00,45.0,4100.87,house21_event_1376,False
Appliance1,Aggregate,Base,2014-06-16 14:11:00,2014-06-16 15:21:00,70.0,6329.1,house21_event_1377,False
Appliance1,Aggregate,Base,2014-06-16 16:42:00,2014-06-16 17:47:00,65.0,5895.01,house21_event_1378,False
Appliance1,Aggregate,Base,2014-06-16 18:38:00,2014-06-16 19:32:00,54.0,4838.01,house21_event_1379,False
Appliance1,Aggregate,Base,2014-06-16 20:47:00,2014-06-16 21:41:00,54.0,4844.92,house21_event_1380,False
Appliance1,Aggregate,Base,2014-06-16 22:59:00,2014-06-16 23:51:00,52.0,4736.9,house21_event_1381,False
Appliance1,Aggregate,Base,2014-06-17 01:13:00,2014-06-17 02:05:00,52.0,4764.07,house21_event_1382,False
Appliance1,Aggregate,Base,2014-06-17 03:30:00,2014-06-17 04:21:00,51.0,7275.72,house21_event_1383,False
Appliance1,Aggregate,Base,2014-06-17 04:27:00,2014-06-17 05:42:00,75.0,7136.01,house21_event_1384,False
Appliance1,Aggregate,Base,2014-06-17 06:49:00,2014-06-17 08:13:00,84.0,7536.29,house21_event_1385,False
Appliance1,Aggregate,Base,2014-06-17 09:31:00,2014-06-17 10:32:00,61.0,5510.04,house21_event_1386,False
Appliance1,Aggregate,Base,2014-06-17 11:56:00,2014-06-17 12:57:00,61.0,5659.71,house21_event_1387,False
Appliance1,Aggregate,Base,2014-06-17 14:21:00,2014-06-17 15:26:00,65.0,4506.01,house21_event_1388,False
Appliance1,Aggregate,Base,2014-06-17 16:38:00,2014-06-17 17:43:00,65.0,5883.43,house21_event_1389,False
Appliance1,Aggregate,Base,2014-06-17 18:54:00,2014-06-17 20:02:00,68.0,6072.94,house21_event_1390,False
Appliance1,Aggregate,Base,2014-06-17 21:19:00,2014-06-17 22:22:00,63.0,5667.95,house21_event_1391,False
Appliance1,Aggregate,Base,2014-06-17 23:44:00,2014-06-18 00:45:00,61.0,5491.89,house21_event_1392,False
Appliance1,Aggregate,Base,2014-06-18 02:09:00,2014-06-18 03:09:00,60.0,5473.28,house21_event_1393,False
Appliance1,Aggregate,Base,2014-06-18 04:35:00,2014-06-18 05:34:00,59.0,5359.96,house21_event_1394,False
Appliance1,Aggregate,Base,2014-06-18 06:30:00,2014-06-18 06:58:00,28.0,3791.23,house21_event_1395,False
Appliance1,Aggregate,Base,2014-06-18 07:05:00,2014-06-18 08:35:00,90.0,8594.82,house21_event_1396,False
Appliance1,Aggregate,Base,2014-06-18 09:41:00,2014-06-18 10:36:00,55.0,5017.24,house21_event_1397,False
Appliance1,Aggregate,Base,2014-06-18 11:48:00,2014-06-18 12:40:00,52.0,4200.79,house21_event_1398,False
Appliance1,Aggregate,Base,2014-06-18 13:49:00,2014-06-18 14:42:00,53.0,4812.78,house21_event_1399,False
Appliance1,Aggregate,Base,2014-06-18 15:49:00,2014-06-18 16:43:00,54.0,4851.85,house21_event_1400,False
Appliance1,Aggregate,Base,2014-06-18 17:40:00,2014-06-18 19:25:00,105.0,9368.05,house21_event_1401,False
Appliance1,Aggregate,Base,2014-06-18 20:14:00,2014-06-18 21:09:00,55.0,4837.69,house21_event_1402,False
Appliance1,Aggregate,Base,2014-06-18 22:01:00,2014-06-18 22:59:00,58.0,5213.99,house21_event_1403,False
Appliance1,Aggregate,Base,2014-06-18 23:58:00,2014-06-19 00:56:00,58.0,5083.06,house21_event_1404,False
Appliance1,Aggregate,Base,2014-06-19 02:00:00,2014-06-19 02:56:00,56.0,5047.9,house21_event_1405,False
Appliance1,Aggregate,Base,2014-06-19 04:04:00,2014-06-19 05:00:00,56.0,5066.52,house21_event_1406,False
Appliance1,Aggregate,Base,2014-06-19 06:08:00,2014-06-19 07:02:00,54.0,3582.96,house21_event_1407,False
Appliance1,Aggregate,Base,2014-06-19 07:09:00,2014-06-19 08:37:00,88.0,8283.79,house21_event_1408,False
Appliance1,Aggregate,Base,2014-06-19 09:46:00,2014-06-19 10:43:00,57.0,5129.39,house21_event_1409,False
Appliance1,Aggregate,Base,2014-06-19 11:53:00,2014-06-19 12:47:00,54.0,3947.0,house21_event_1410,False
Appliance1,Aggregate,Base,2014-06-19 13:56:00,2014-06-19 14:50:00,54.0,4883.0,house21_event_1411,False
Appliance1,Aggregate,Base,2014-06-19 15:57:00,2014-06-19 16:52:00,55.0,4941.97,house21_event_1412,False
Appliance1,Aggregate,Base,2014-06-19 17:59:00,2014-06-19 18:54:00,55.0,4909.89,house21_event_1413,False
Appliance1,Aggregate,Base,2014-06-19 19:46:00,2014-06-19 20:32:00,46.0,4093.29,house21_event_1414,False
Appliance1,Aggregate,Base,2014-06-19 21:28:00,2014-06-19 22:12:00,44.0,3927.94,house21_event_1415,False
Appliance1,Aggregate,Base,2014-06-19 23:08:00,2014-06-19 23:52:00,44.0,3926.24,house21_event_1416,False
Appliance1,Aggregate,Base,2014-06-20 00:48:00,2014-06-20 01:31:00,43.0,3877.37,house21_event_1417,False
Appliance1,Aggregate,Base,2014-06-20 02:26:00,2014-06-20 03:09:00,43.0,3884.2,house21_event_1418,False
Appliance1,Aggregate,Base,2014-06-20 04:07:00,2014-06-20 04:49:00,42.0,3798.7,house21_event_1419,False
Appliance1,Aggregate,Base,2014-06-20 05:48:00,2014-06-20 06:30:00,42.0,3759.98,house21_event_1420,False
Appliance1,Aggregate,Base,2014-06-20 07:01:00,2014-06-20 07:52:00,51.0,4515.37,house21_event_1421,False
Appliance1,Aggregate,Base,2014-06-20 08:46:00,2014-06-20 09:22:00,36.0,6055.09,house21_event_1422,False
Appliance1,Aggregate,Base,2014-06-20 09:28:00,2014-06-20 10:51:00,83.0,7917.34,house21_event_1423,False
Appliance1,Aggregate,Base,2014-06-20 11:43:00,2014-06-20 12:35:00,52.0,4704.18,house21_event_1424,False
Appliance1,Aggregate,Base,2014-06-20 13:28:00,2014-06-20 14:18:00,50.0,4461.88,house21_event_1425,False
Appliance1,Aggregate,Base,2014-06-20 15:10:00,2014-06-20 16:04:00,54.0,4846.74,house21_event_1426,False
Appliance1,Aggregate,Base,2014-06-20 16:56:00,2014-06-20 17:42:00,46.0,3624.74,house21_event_1427,False
Appliance1,Aggregate,Base,2014-06-20 18:33:00,2014-06-20 19:50:00,77.0,6881.51,house21_event_1428,False
Appliance1,Aggregate,Base,2014-06-20 20:34:00,2014-06-20 21:29:00,55.0,4875.56,house21_event_1429,False
Appliance1,Aggregate,Base,2014-06-20 22:14:00,2014-06-20 23:03:00,49.0,4285.2,house21_event_1430,False
Appliance1,Aggregate,Base,2014-06-20 23:50:00,2014-06-21 00:37:00,47.0,4174.48,house21_event_1431,False
Appliance1,Aggregate,Base,2014-06-21 01:25:00,2014-06-21 02:11:00,46.0,4061.58,house21_event_1432,False
Appliance1,Aggregate,Base,2014-06-21 03:01:00,2014-06-21 03:45:00,44.0,3955.24,house21_event_1433,False
Appliance1,Aggregate,Base,2014-06-21 04:36:00,2014-06-21 05:20:00,44.0,3913.23,house21_event_1434,False
Appliance1,Aggregate,Base,2014-06-21 06:12:00,2014-06-21 06:55:00,43.0,3832.85,house21_event_1435,False
Appliance1,Aggregate,Base,2014-06-21 07:34:00,2014-06-21 08:38:00,64.0,7991.47,house21_event_1436,False
Appliance1,Aggregate,Base,2014-06-21 08:44:00,2014-06-21 09:46:00,62.0,4824.21,house21_event_1437,False
Appliance1,Aggregate,Base,2014-06-21 10:39:00,2014-06-21 11:27:00,48.0,4309.21,house21_event_1438,False
Appliance1,Aggregate,Base,2014-06-21 12:20:00,2014-06-21 13:06:00,46.0,4136.56,house21_event_1439,False
Appliance1,Aggregate,Base,2014-06-21 13:59:00,2014-06-21 14:48:00,49.0,3511.28,house21_event_1440,False
Appliance1,Aggregate,Base,2014-06-21 15:36:00,2014-06-21 16:33:00,57.0,5174.54,house21_event_1441,False
Appliance1,Aggregate,Base,2014-06-21 17:19:00,2014-06-21 18:22:00,63.0,5635.73,house21_event_1442,False
Appliance1,Aggregate,Base,2014-06-21 19:05:00,2014-06-21 19:57:00,52.0,4583.27,house21_event_1443,False
Appliance1,Aggregate,Base,2014-06-21 20:45:00,2014-06-21 21:33:00,48.0,4273.99,house21_event_1444,False
Appliance1,Aggregate,Base,2014-06-21 22:23:00,2014-06-21 23:10:00,47.0,4147.08,house21_event_1445,False
Appliance1,Aggregate,Base,2014-06-22 00:01:00,2014-06-22 00:46:00,45.0,4055.65,house21_event_1446,False
Appliance1,Aggregate,Base,2014-06-22 01:38:00,2014-06-22 02:22:00,44.0,3891.6,house21_event_1447,False
Appliance1,Aggregate,Base,2014-06-22 03:16:00,2014-06-22 03:59:00,43.0,3903.52,house21_event_1448,False
Appliance1,Aggregate,Base,2014-06-22 04:53:00,2014-06-22 05:36:00,43.0,3758.19,house21_event_1449,False
Appliance1,Aggregate,Base,2014-06-22 06:31:00,2014-06-22 07:14:00,43.0,3807.05,house21_event_1450,False
Appliance1,Aggregate,Base,2014-06-22 08:09:00,2014-06-22 09:12:00,63.0,8083.92,house21_event_1451,False
Appliance1,Aggregate,Base,2014-06-22 09:18:00,2014-06-22 10:19:00,61.0,5729.89,house21_event_1452,False
Appliance1,Aggregate,Base,2014-06-22 11:14:00,2014-06-22 12:02:00,48.0,3365.73,house21_event_1453,False
Appliance1,Aggregate,Base,2014-06-22 12:56:00,2014-06-22 13:42:00,46.0,4242.9,house21_event_1454,False
Appliance1,Aggregate,Base,2014-06-22 14:35:00,2014-06-22 15:22:00,47.0,4181.51,house21_event_1455,False
Appliance1,Aggregate,Base,2014-06-22 16:07:00,2014-06-22 16:53:00,46.0,3899.47,house21_event_1456,False
Appliance1,Aggregate,Base,2014-06-22 17:44:00,2014-06-22 18:30:00,46.0,3027.87,house21_event_1457,False
Appliance1,Aggregate,Base,2014-06-22 19:05:00,2014-06-22 21:41:00,156.0,14734.42,house21_event_1458,False
Appliance1,Aggregate,Base,2014-06-22 22:37:00,2014-06-22 23:25:00,48.0,4302.42,house21_event_1459,False
Appliance1,Aggregate,Base,2014-06-23 00:22:00,2014-06-23 01:08:00,46.0,4226.17,house21_event_1460,False
Appliance1,Aggregate,Base,2014-06-23 02:06:00,2014-06-23 02:51:00,45.0,4115.33,house21_event_1461,False
Appliance1,Aggregate,Base,2014-06-23 03:49:00,2014-06-23 04:33:00,44.0,3906.89,house21_event_1462,False
Appliance1,Aggregate,Base,2014-06-23 05:33:00,2014-06-23 06:16:00,43.0,3593.06,house21_event_1463,False
Appliance1,Aggregate,Base,2014-06-23 06:59:00,2014-06-23 08:16:00,77.0,8948.92,house21_event_1464,False
Appliance1,Aggregate,Base,2014-06-23 08:22:00,2014-06-23 09:27:00,65.0,6239.43,house21_event_1465,False
Appliance1,Aggregate,Base,2014-06-23 10:29:00,2014-06-23 11:20:00,51.0,4393.3,house21_event_1466,False
Appliance1,Aggregate,Base,2014-06-23 12:19:00,2014-06-23 13:11:00,52.0,4681.3,house21_event_1467,False
Appliance1,Aggregate,Base,2014-06-23 14:08:00,2014-06-23 15:00:00,52.0,4700.26,house21_event_1468,False
Appliance1,Aggregate,Base,2014-06-23 15:47:00,2014-06-23 16:43:00,56.0,4958.52,house21_event_1469,False
Appliance1,Aggregate,Base,2014-06-23 17:18:00,2014-06-23 20:02:00,164.0,15283.05,house21_event_1470,False
Appliance1,Aggregate,Base,2014-06-23 20:44:00,2014-06-23 21:38:00,54.0,4812.12,house21_event_1471,False
Appliance1,Aggregate,Base,2014-06-23 22:26:00,2014-06-23 23:14:00,48.0,4283.1,house21_event_1472,False
Appliance1,Aggregate,Base,2014-06-24 00:03:00,2014-06-24 00:50:00,47.0,4238.52,house21_event_1473,False
Appliance1,Aggregate,Base,2014-06-24 01:40:00,2014-06-24 02:27:00,47.0,4258.77,house21_event_1474,False
Appliance1,Aggregate,Base,2014-06-24 03:17:00,2014-06-24 04:03:00,46.0,4210.69,house21_event_1475,False
Appliance1,Aggregate,Base,2014-06-24 04:54:00,2014-06-24 06:03:00,69.0,3909.21,house21_event_1476,False
Appliance1,Aggregate,Base,2014-06-24 06:10:00,2014-06-24 08:06:00,116.0,10925.98,house21_event_1477,False
Appliance1,Aggregate,Base,2014-06-24 08:54:00,2014-06-24 09:49:00,55.0,4950.99,house21_event_1478,False
Appliance1,Aggregate,Base,2014-06-24 10:40:00,2014-06-24 11:32:00,52.0,4663.79,house21_event_1479,False
Appliance1,Aggregate,Base,2014-06-24 12:27:00,2014-06-24 13:14:00,47.0,4093.95,house21_event_1480,False
Appliance1,Aggregate,Base,2014-06-24 14:04:00,2014-06-24 15:07:00,63.0,5634.54,house21_event_1481,False
Appliance1,Aggregate,Base,2014-06-24 15:49:00,2014-06-24 16:58:00,69.0,4466.66,house21_event_1482,False
Appliance1,Aggregate,Base,2014-06-24 17:49:00,2014-06-24 18:41:00,52.0,4650.49,house21_event_1483,False
Appliance1,Aggregate,Base,2014-06-24 19:31:00,2014-06-24 20:23:00,52.0,4741.0,house21_event_1484,False
Appliance1,Aggregate,Base,2014-06-24 21:13:00,2014-06-24 22:03:00,50.0,4520.93,house21_event_1485,False
Appliance1,Aggregate,Base,2014-06-24 22:53:00,2014-06-24 23:41:00,48.0,4253.7,house21_event_1486,False
Appliance1,Aggregate,Base,2014-06-25 00:33:00,2014-06-25 01:20:00,47.0,4121.23,house21_event_1487,False
Appliance1,Aggregate,Base,2014-06-25 02:13:00,2014-06-25 02:59:00,46.0,4054.3,house21_event_1488,False
Appliance1,Aggregate,Base,2014-06-25 03:53:00,2014-06-25 04:43:00,50.0,7357.89,house21_event_1489,False
Appliance1,Aggregate,Base,2014-06-25 04:49:00,2014-06-25 06:07:00,78.0,7418.84,house21_event_1490,False
Appliance1,Aggregate,Base,2014-06-25 06:57:00,2014-06-25 07:49:00,52.0,4747.35,house21_event_1491,False
Appliance1,Aggregate,Base,2014-06-25 08:34:00,2014-06-25 09:16:00,42.0,3720.06,house21_event_1492,False
Appliance1,Aggregate,Base,2014-06-25 10:02:00,2014-06-25 10:44:00,42.0,3697.57,house21_event_1493,False
Appliance1,Aggregate,Base,2014-06-25 11:30:00,2014-06-25 12:11:00,41.0,3684.61,house21_event_1494,False
Appliance1,Aggregate,Base,2014-06-25 12:57:00,2014-06-25 13:37:00,40.0,2414.79,house21_event_1495,False
Appliance1,Aggregate,Base,2014-06-25 14:22:00,2014-06-25 15:02:00,40.0,3560.2,house21_event_1496,False
Appliance1,Aggregate,Base,2014-06-25 15:47:00,2014-06-25 16:27:00,40.0,3482.3,house21_event_1497,False
Appliance1,Aggregate,Base,2014-06-25 17:03:00,2014-06-25 17:48:00,45.0,3875.39,house21_event_1498,False
Appliance1,Aggregate,Base,2014-06-25 18:07:00,2014-06-25 18:51:00,44.0,3746.8,house21_event_1499,False
Appliance1,Aggregate,Base,2014-06-25 19:21:00,2014-06-25 20:07:00,46.0,4028.81,house21_event_1500,False
Appliance1,Aggregate,Base,2014-06-25 20:40:00,2014-06-25 21:24:00,44.0,3817.1,house21_event_1501,False
Appliance1,Aggregate,Base,2014-06-25 21:59:00,2014-06-25 22:40:00,41.0,3454.1,house21_event_1502,False
Appliance1,Aggregate,Base,2014-06-25 23:18:00,2014-06-25 23:57:00,39.0,3377.9,house21_event_1503,False
Appliance1,Aggregate,Base,2014-06-26 00:38:00,2014-06-26 01:16:00,38.0,3303.8,house21_event_1504,False
Appliance1,Aggregate,Base,2014-06-26 01:58:00,2014-06-26 02:37:00,39.0,3345.75,house21_event_1505,False
Appliance1,Aggregate,Base,2014-06-26 03:21:00,2014-06-26 04:06:00,45.0,6414.96,house21_event_1506,False
Appliance1,Aggregate,Base,2014-06-26 04:12:00,2014-06-26 05:13:00,61.0,5864.78,house21_event_1507,False
Appliance1,Aggregate,Base,2014-06-26 05:59:00,2014-06-26 06:41:00,42.0,3674.04,house21_event_1508,False
Appliance1,Aggregate,Base,2014-06-26 07:12:00,2014-06-26 07:46:00,34.0,3010.25,house21_event_1509,False
Appliance1,Aggregate,Base,2014-06-26 08:29:00,2014-06-26 09:02:00,33.0,2908.08,house21_event_1510,False
Appliance1,Aggregate,Base,2014-06-26 09:45:00,2014-06-26 10:19:00,34.0,3028.23,house21_event_1511,False
